order_id,order_date,region,channel,customer_id,product_id,units,revenue,status
ORD-103059,2024-04-21,AMER,Retail,CUST-4857,SKU-1010,3,165.76,refunded
ORD-103060,2024-11-23,EMEA,Retail,CUST-1552,SKU-1018,3,118.52,cancelled
ORD-103061,2025-05-08,AMER,Retail,CUST-4186,SKU-1006,3,361.43,refunded
ORD-103062,2025-11-12,AMER,Retail,CUST-1039,SKU-1021,4,61.23,fulfilled
ORD-103063,2025-08-23,EMEA,Wholesale,CUST-4545,SKU-1019,2,28.11,fulfilled
ORD-103064,2024-09-10,APAC,Wholesale,CUST-3234,SKU-1015,5,344.84,fulfilled
ORD-103065,2024-12-05,EMEA,Wholesale,CUST-2540,SKU-1003,4,662.31,fulfilled
ORD-103066,2025-12-12,EMEA,Retail,CUST-3386,SKU-1002,3,569.87,fulfilled
ORD-103067,2025-02-25,LATAM,Retail,CUST-1230,SKU-1018,4,179.81,cancelled
ORD-103068,2025-08-21,AMER,Retail,CUST-3619,SKU-1008,2,147.35,cancelled
ORD-103069,2025-10-01,APAC,Wholesale,CUST-1138,SKU-1006,1,85.04,fulfilled
ORD-103070,2025-10-13,APAC,Web,CUST-4435,SKU-1013,4,253.4,fulfilled
ORD-103071,2025-09-11,APAC,Web,CUST-1547,SKU-1011,2,34.71,fulfilled
ORD-103072,2024-08-03,EMEA,Web,CUST-3999,SKU-1017,1,78.6,refunded
ORD-103073,2025-02-13,LATAM,Retail,CUST-3871,SKU-1013,5,463.39,refunded
ORD-103074,2024-05-02,LATAM,Wholesale,CUST-4134,SKU-1017,3,314.99,fulfilled
ORD-103075,2024-01-26,APAC,Retail,CUST-4234,SKU-1002,1,216.19,fulfilled
ORD-103076,2024-03-18,AMER,Retail,CUST-1813,SKU-1020,2,166.28,cancelled
ORD-103077,2024-06-08,LATAM,Web,CUST-4660,SKU-1003,4,888.65,fulfilled
ORD-103078,2024-09-14,APAC,Wholesale,CUST-1567,SKU-1017,1,93.92,cancelled
ORD-103079,2024-08-28,AMER,Wholesale,CUST-4654,SKU-1014,1,78.72,fulfilled
ORD-103080,2025-01-30,APAC,Retail,CUST-4197,SKU-1016,1,46.88,cancelled
ORD-103081,2024-12-10,LATAM,Wholesale,CUST-1977,SKU-1007,5,105.03,fulfilled
ORD-103082,2024-05-22,AMER,Web,CUST-3105,SKU-1013,5,492.34,refunded
ORD-103083,2025-05-04,AMER,Retail,CUST-4007,SKU-1015,4,391.46,fulfilled
ORD-103084,2024-09-12,EMEA,Retail,CUST-1058,SKU-1021,5,73.16,fulfilled
ORD-103085,2025-08-12,APAC,Retail,CUST-2206,SKU-1002,1,177,cancelled
ORD-103086,2024-11-07,AMER,Wholesale,CUST-2767,SKU-1015,5,309.6,refunded
ORD-103087,2024-10-16,EMEA,Retail,CUST-2291,SKU-1009,1,90.81,fulfilled
ORD-103088,2024-02-02,EMEA,Wholesale,CUST-4187,SKU-1010,1,59.04,refunded
ORD-103089,2025-09-13,LATAM,Web,CUST-3378,SKU-1002,5,906.32,fulfilled
ORD-103090,2024-07-22,LATAM,Wholesale,CUST-1343,SKU-1003,2,419.22,refunded
ORD-103091,2025-01-02,LATAM,Wholesale,CUST-4553,SKU-1017,5,557.88,cancelled
ORD-103092,2024-01-19,AMER,Web,CUST-2546,SKU-1020,2,155.34,fulfilled
ORD-103093,2024-10-11,APAC,Wholesale,CUST-2951,SKU-1019,3,41.84,cancelled
ORD-103094,2024-12-07,AMER,Web,CUST-1877,SKU-1001,3,491.78,fulfilled
ORD-103095,2024-07-01,LATAM,Wholesale,CUST-2197,SKU-1011,2,46.69,fulfilled
ORD-103096,2024-04-29,LATAM,Web,CUST-3105,SKU-1005,5,151.86,fulfilled
ORD-103097,2024-10-31,AMER,Web,CUST-1112,SKU-1001,3,336.75,cancelled
ORD-103098,2024-01-24,APAC,Wholesale,CUST-4726,SKU-1005,5,130.84,refunded
ORD-103099,2024-02-27,EMEA,Retail,CUST-2618,SKU-1017,1,95.45,fulfilled
ORD-103100,2025-06-06,APAC,Retail,CUST-4236,SKU-1013,5,513.57,fulfilled
ORD-103101,2024-06-03,APAC,Web,CUST-4623,SKU-1021,1,23.19,fulfilled
ORD-103102,2025-12-06,LATAM,Wholesale,CUST-2875,SKU-1002,2,328.9,fulfilled
ORD-103103,2025-08-11,EMEA,Web,CUST-3625,SKU-1019,1,12.31,fulfilled
ORD-103104,2025-08-12,LATAM,Wholesale,CUST-4955,SKU-1008,5,481.52,fulfilled
ORD-103105,2024-07-17,EMEA,Retail,CUST-4272,SKU-1012,5,349.13,fulfilled
ORD-103106,2024-03-08,LATAM,Wholesale,CUST-3903,SKU-1001,2,332.25,fulfilled
ORD-103107,2025-02-28,AMER,Web,CUST-2512,SKU-1002,5,1025.2,cancelled
ORD-103108,2025-10-26,AMER,Wholesale,CUST-2488,SKU-1020,3,184,fulfilled
ORD-103109,2025-11-05,LATAM,Web,CUST-1294,SKU-1006,5,440.25,fulfilled
ORD-103110,2025-01-21,LATAM,Wholesale,CUST-3946,SKU-1007,3,68.78,fulfilled
ORD-103111,2024-11-18,AMER,Wholesale,CUST-2781,SKU-1014,4,282.52,fulfilled
ORD-103112,2024-10-31,EMEA,Retail,CUST-3345,SKU-1018,1,33.92,refunded
ORD-103113,2024-07-07,APAC,Wholesale,CUST-2753,SKU-1009,1,108.34,fulfilled
ORD-103114,2024-01-16,LATAM,Wholesale,CUST-2277,SKU-1005,1,26.42,cancelled
ORD-103115,2024-07-02,AMER,Wholesale,CUST-2938,SKU-1013,4,339.86,refunded
ORD-103116,2024-11-21,LATAM,Retail,CUST-1194,SKU-1007,5,102.35,refunded
ORD-103117,2024-01-10,APAC,Wholesale,CUST-4406,SKU-1010,4,212.94,fulfilled
ORD-103118,2024-12-06,AMER,Wholesale,CUST-1305,SKU-1012,5,311.03,fulfilled
ORD-103119,2024-01-13,APAC,Wholesale,CUST-2782,SKU-1014,5,429.52,fulfilled
ORD-103120,2024-12-18,AMER,Retail,CUST-2116,SKU-1006,3,268.04,fulfilled
ORD-103121,2025-01-31,EMEA,Wholesale,CUST-1284,SKU-1007,3,74.32,fulfilled
ORD-103122,2025-07-26,LATAM,Wholesale,CUST-1135,SKU-1010,2,101.65,fulfilled
ORD-103123,2024-08-30,APAC,Web,CUST-3397,SKU-1006,1,78.73,fulfilled
ORD-103124,2024-04-29,EMEA,Web,CUST-2495,SKU-1003,1,284.17,fulfilled
ORD-103125,2024-03-18,EMEA,Web,CUST-1520,SKU-1012,3,252.64,fulfilled
ORD-103126,2025-08-04,APAC,Retail,CUST-2362,SKU-1011,2,41.81,cancelled
ORD-103127,2025-12-05,EMEA,Web,CUST-4328,SKU-1019,4,55.87,refunded
ORD-103128,2024-03-20,AMER,Wholesale,CUST-2533,SKU-1019,2,35.77,fulfilled
ORD-103129,2025-01-21,AMER,Web,CUST-4260,SKU-1021,1,20.36,refunded
ORD-103130,2024-10-24,APAC,Web,CUST-4124,SKU-1001,4,514.52,refunded
ORD-103131,2024-03-30,LATAM,Wholesale,CUST-1947,SKU-1021,4,92.41,refunded
ORD-103132,2024-11-24,EMEA,Web,CUST-4942,SKU-1001,1,135.93,refunded
ORD-103133,2024-05-07,EMEA,Wholesale,CUST-2278,SKU-1008,3,351.55,fulfilled
ORD-103134,2024-04-23,APAC,Wholesale,CUST-4964,SKU-1014,2,193.35,refunded
ORD-103135,2025-02-20,APAC,Wholesale,CUST-3945,SKU-1012,4,294.51,refunded
ORD-103136,2025-09-22,LATAM,Retail,CUST-1130,SKU-1004,3,328.75,fulfilled
ORD-103137,2025-04-08,AMER,Retail,CUST-2443,SKU-1012,1,83.19,refunded
ORD-103138,2025-11-14,APAC,Web,CUST-4285,SKU-1003,5,896.8,fulfilled
ORD-103139,2025-03-14,EMEA,Web,CUST-1973,SKU-1015,4,386.5,refunded
ORD-103140,2024-01-17,LATAM,Wholesale,CUST-3536,SKU-1002,4,951.23,fulfilled
ORD-103141,2024-12-29,EMEA,Web,CUST-2264,SKU-1004,1,127.47,fulfilled
ORD-103142,2024-06-03,LATAM,Wholesale,CUST-3816,SKU-1016,2,104.26,fulfilled
ORD-103143,2024-03-17,AMER,Retail,CUST-2793,SKU-1018,4,202.54,cancelled
ORD-103144,2025-11-17,EMEA,Wholesale,CUST-3164,SKU-1003,4,637.78,fulfilled
ORD-103145,2025-08-15,APAC,Retail,CUST-3927,SKU-1014,5,389.2,fulfilled
ORD-103146,2025-09-21,LATAM,Web,CUST-2141,SKU-1003,1,195.53,fulfilled
ORD-103147,2024-12-28,LATAM,Retail,CUST-3949,SKU-1013,5,378.2,fulfilled
ORD-103148,2024-06-25,AMER,Retail,CUST-3764,SKU-1006,2,245.23,fulfilled
ORD-103149,2024-09-04,AMER,Web,CUST-2043,SKU-1015,3,233.62,refunded
ORD-103150,2024-11-28,AMER,Retail,CUST-2067,SKU-1003,2,317.71,fulfilled
ORD-103151,2025-06-27,AMER,Wholesale,CUST-3370,SKU-1001,1,161.39,refunded
ORD-103152,2025-11-12,LATAM,Web,CUST-4113,SKU-1015,5,304.9,fulfilled
ORD-103153,2025-09-04,APAC,Retail,CUST-4259,SKU-1019,3,34.07,refunded
ORD-103154,2025-10-27,EMEA,Web,CUST-3897,SKU-1015,3,227.72,fulfilled
ORD-103155,2025-06-23,APAC,Web,CUST-1236,SKU-1013,2,184.39,cancelled
ORD-103156,2025-06-03,AMER,Web,CUST-2905,SKU-1013,5,499.11,fulfilled
ORD-103157,2025-05-22,APAC,Retail,CUST-4438,SKU-1018,5,255.91,fulfilled
ORD-103158,2024-04-08,APAC,Retail,CUST-4341,SKU-1003,3,699.57,fulfilled
ORD-103159,2025-12-25,EMEA,Retail,CUST-4822,SKU-1016,2,87.61,refunded
ORD-103160,2024-11-28,AMER,Web,CUST-4717,SKU-1006,2,184.71,cancelled
ORD-103161,2025-04-08,LATAM,Retail,CUST-1524,SKU-1007,2,60.08,cancelled
ORD-103162,2024-03-01,EMEA,Wholesale,CUST-3922,SKU-1010,2,127.99,fulfilled
ORD-103163,2024-12-03,LATAM,Retail,CUST-2327,SKU-1009,2,183.91,refunded
ORD-103164,2024-03-04,APAC,Wholesale,CUST-3173,SKU-1021,2,46.76,fulfilled
ORD-103165,2025-01-07,EMEA,Wholesale,CUST-2565,SKU-1012,2,158.94,fulfilled
ORD-103166,2024-05-19,LATAM,Web,CUST-2114,SKU-1010,5,306.22,fulfilled
ORD-103167,2025-06-28,EMEA,Web,CUST-2651,SKU-1001,3,460.03,fulfilled
ORD-103168,2025-06-17,AMER,Retail,CUST-4597,SKU-1005,1,32.03,fulfilled
ORD-103169,2024-05-24,APAC,Wholesale,CUST-4370,SKU-1016,5,225.85,fulfilled
ORD-103170,2024-04-29,AMER,Wholesale,CUST-4604,SKU-1006,4,459.46,fulfilled
ORD-103171,2025-06-20,APAC,Web,CUST-1590,SKU-1006,3,346.78,fulfilled
ORD-103172,2025-01-21,AMER,Wholesale,CUST-1438,SKU-1015,2,167.34,fulfilled
ORD-103173,2025-03-05,EMEA,Wholesale,CUST-2203,SKU-1012,1,71.76,cancelled
ORD-103174,2025-10-19,EMEA,Web,CUST-2333,SKU-1021,3,45.24,refunded
ORD-103175,2025-06-25,LATAM,Web,CUST-2090,SKU-1011,1,23.54,fulfilled
ORD-103176,2024-03-18,APAC,Wholesale,CUST-3660,SKU-1012,1,79.08,fulfilled
ORD-103177,2024-05-29,AMER,Web,CUST-4196,SKU-1019,5,94.74,fulfilled
ORD-103178,2024-02-28,EMEA,Web,CUST-4223,SKU-1021,3,69.59,fulfilled
ORD-103179,2024-11-28,AMER,Wholesale,CUST-1517,SKU-1016,4,139.16,cancelled
ORD-103180,2025-08-30,AMER,Wholesale,CUST-3725,SKU-1018,3,114.01,fulfilled
ORD-103181,2024-07-01,LATAM,Wholesale,CUST-4972,SKU-1020,1,62.19,fulfilled
ORD-103182,2024-10-08,AMER,Web,CUST-3336,SKU-1005,4,92.32,fulfilled
ORD-103183,2024-01-20,LATAM,Retail,CUST-3540,SKU-1014,3,201.61,fulfilled
ORD-103184,2024-12-11,LATAM,Web,CUST-1307,SKU-1019,1,12.61,fulfilled
ORD-103185,2024-09-03,APAC,Retail,CUST-1164,SKU-1011,1,16.5,cancelled
ORD-103186,2025-03-01,LATAM,Retail,CUST-2974,SKU-1006,2,209.9,fulfilled
ORD-103187,2025-05-27,AMER,Web,CUST-2088,SKU-1002,5,1360.09,cancelled
ORD-103188,2024-10-24,LATAM,Wholesale,CUST-4869,SKU-1007,1,22.45,fulfilled
ORD-103189,2025-10-02,EMEA,Retail,CUST-3623,SKU-1004,5,707.47,cancelled
ORD-103190,2024-02-18,APAC,Web,CUST-1531,SKU-1003,1,245.2,fulfilled
ORD-103191,2024-10-21,AMER,Wholesale,CUST-1427,SKU-1002,5,745.09,fulfilled
ORD-103192,2025-06-06,AMER,Retail,CUST-3809,SKU-1010,2,95.85,fulfilled
ORD-103193,2024-07-24,APAC,Retail,CUST-2845,SKU-1003,1,228.66,fulfilled
ORD-103194,2024-12-20,AMER,Retail,CUST-4803,SKU-1006,2,168.49,refunded
ORD-103195,2025-10-15,AMER,Wholesale,CUST-1876,SKU-1015,3,191.27,cancelled
ORD-103196,2025-08-05,APAC,Wholesale,CUST-4285,SKU-1018,3,143.06,refunded
ORD-103197,2024-12-11,EMEA,Web,CUST-4201,SKU-1003,4,713.9,fulfilled
ORD-103198,2024-09-28,APAC,Retail,CUST-1645,SKU-1001,2,255,fulfilled
ORD-103199,2025-08-12,LATAM,Wholesale,CUST-1372,SKU-1020,5,339.29,fulfilled
ORD-103200,2024-02-22,APAC,Retail,CUST-2207,SKU-1011,2,52.19,fulfilled
ORD-103201,2025-11-21,EMEA,Wholesale,CUST-2173,SKU-1002,5,992.68,fulfilled
ORD-103202,2024-04-13,EMEA,Wholesale,CUST-2997,SKU-1003,1,282.56,cancelled
ORD-103203,2025-07-19,AMER,Retail,CUST-1095,SKU-1019,1,14.81,fulfilled
ORD-103204,2024-01-02,APAC,Web,CUST-4165,SKU-1015,5,434.41,fulfilled
ORD-103205,2025-10-09,EMEA,Retail,CUST-3116,SKU-1010,1,46.82,cancelled
ORD-103206,2025-07-31,LATAM,Wholesale,CUST-1703,SKU-1021,1,22.31,fulfilled
ORD-103207,2024-01-25,AMER,Wholesale,CUST-2098,SKU-1002,2,466.1,fulfilled
ORD-103208,2024-09-04,APAC,Retail,CUST-4861,SKU-1001,1,127.17,fulfilled
ORD-103209,2025-10-08,LATAM,Wholesale,CUST-4832,SKU-1015,5,312.47,cancelled
ORD-103210,2024-08-02,LATAM,Wholesale,CUST-2297,SKU-1013,4,355.32,cancelled
ORD-103211,2025-12-16,LATAM,Retail,CUST-2469,SKU-1018,2,86.8,fulfilled
ORD-103212,2025-11-03,EMEA,Web,CUST-4552,SKU-1001,3,398.43,fulfilled
ORD-103213,2025-04-19,LATAM,Retail,CUST-4795,SKU-1019,1,18.77,fulfilled
ORD-103214,2024-01-14,APAC,Web,CUST-3639,SKU-1003,5,1168.38,fulfilled
ORD-103215,2025-12-31,EMEA,Wholesale,CUST-4703,SKU-1002,5,1090.96,fulfilled
ORD-103216,2025-12-23,LATAM,Retail,CUST-1670,SKU-1016,2,87.33,cancelled
ORD-103217,2025-06-02,EMEA,Wholesale,CUST-1869,SKU-1011,4,96.09,fulfilled
ORD-103218,2024-09-17,EMEA,Wholesale,CUST-2988,SKU-1006,1,91.01,fulfilled
ORD-103219,2025-08-09,AMER,Web,CUST-2658,SKU-1017,5,470.27,cancelled
ORD-103220,2025-08-30,EMEA,Web,CUST-2583,SKU-1005,3,80.13,fulfilled
ORD-103221,2025-09-06,EMEA,Web,CUST-4470,SKU-1020,4,240.73,refunded
ORD-103222,2025-07-06,LATAM,Web,CUST-4263,SKU-1006,3,344.88,fulfilled
ORD-103223,2024-03-15,APAC,Web,CUST-4549,SKU-1004,4,718.58,refunded
ORD-103224,2025-03-07,AMER,Wholesale,CUST-3028,SKU-1004,2,364.64,fulfilled
ORD-103225,2024-10-15,APAC,Wholesale,CUST-1671,SKU-1010,1,37.53,cancelled
ORD-103226,2025-01-21,EMEA,Wholesale,CUST-1478,SKU-1005,5,119.48,refunded
ORD-103227,2024-12-01,AMER,Web,CUST-3298,SKU-1015,4,328.11,fulfilled
ORD-103228,2025-12-20,EMEA,Retail,CUST-2332,SKU-1017,2,183.33,fulfilled
ORD-103229,2024-05-22,EMEA,Wholesale,CUST-3194,SKU-1014,1,93.75,refunded
ORD-103230,2024-08-01,AMER,Web,CUST-2644,SKU-1003,4,778.9,fulfilled
ORD-103231,2024-08-28,APAC,Wholesale,CUST-2187,SKU-1006,3,277.04,cancelled
ORD-103232,2025-09-01,AMER,Wholesale,CUST-1809,SKU-1001,3,343.67,fulfilled
ORD-103233,2024-05-20,APAC,Web,CUST-3789,SKU-1017,1,99.77,cancelled
ORD-103234,2025-11-05,AMER,Web,CUST-1515,SKU-1013,1,66.5,fulfilled
ORD-103235,2025-02-27,LATAM,Wholesale,CUST-1098,SKU-1012,4,309.19,fulfilled
ORD-103236,2025-08-15,EMEA,Wholesale,CUST-4500,SKU-1017,5,397.87,cancelled
ORD-103237,2024-04-15,AMER,Retail,CUST-3007,SKU-1021,4,88.88,cancelled
ORD-103238,2024-09-28,EMEA,Retail,CUST-1930,SKU-1015,1,67.94,fulfilled
ORD-103239,2025-06-18,LATAM,Retail,CUST-2440,SKU-1008,3,296.27,fulfilled
ORD-103240,2025-05-22,EMEA,Web,CUST-3103,SKU-1021,3,64.77,fulfilled
ORD-103241,2025-04-28,AMER,Retail,CUST-4783,SKU-1021,2,41.7,fulfilled
ORD-103242,2024-02-01,LATAM,Wholesale,CUST-4432,SKU-1020,1,80.61,fulfilled
ORD-103243,2024-08-15,AMER,Retail,CUST-2635,SKU-1007,3,80.58,cancelled
ORD-103244,2024-11-27,LATAM,Retail,CUST-1875,SKU-1017,3,221.87,fulfilled
ORD-103245,2024-09-24,EMEA,Retail,CUST-1383,SKU-1013,5,364.77,fulfilled
ORD-103246,2024-06-10,AMER,Retail,CUST-3553,SKU-1005,1,23.92,cancelled
ORD-103247,2025-02-18,AMER,Retail,CUST-4293,SKU-1011,3,76.22,refunded
ORD-103248,2025-02-22,AMER,Web,CUST-3906,SKU-1005,5,159.77,fulfilled
ORD-103249,2025-12-19,APAC,Web,CUST-2616,SKU-1004,1,131.04,fulfilled
ORD-103250,2025-04-05,EMEA,Web,CUST-1639,SKU-1004,3,523.71,fulfilled
ORD-103251,2024-05-27,EMEA,Wholesale,CUST-3708,SKU-1020,3,269.8,cancelled
ORD-103252,2024-07-22,LATAM,Retail,CUST-4499,SKU-1011,3,73.22,refunded
ORD-103253,2024-05-01,AMER,Retail,CUST-1399,SKU-1020,1,81.99,fulfilled
ORD-103254,2024-05-24,AMER,Web,CUST-1367,SKU-1006,3,362.29,fulfilled
ORD-103255,2025-12-08,AMER,Web,CUST-3491,SKU-1002,5,1006.78,fulfilled
ORD-103256,2024-05-03,EMEA,Web,CUST-4361,SKU-1003,1,252.62,fulfilled
ORD-103257,2024-12-12,AMER,Web,CUST-1629,SKU-1001,1,159.62,fulfilled
ORD-103258,2024-07-22,AMER,Retail,CUST-2244,SKU-1021,3,51.95,fulfilled
ORD-103259,2025-03-14,AMER,Web,CUST-4840,SKU-1013,4,358,fulfilled
ORD-103260,2025-05-10,LATAM,Retail,CUST-1140,SKU-1008,3,287.67,fulfilled
ORD-103261,2025-01-13,LATAM,Wholesale,CUST-1637,SKU-1010,5,254.9,refunded
ORD-103262,2025-04-16,EMEA,Web,CUST-4920,SKU-1003,4,861.88,refunded
ORD-103263,2024-04-08,LATAM,Wholesale,CUST-4563,SKU-1001,4,695.76,fulfilled
ORD-103264,2025-12-03,APAC,Wholesale,CUST-4203,SKU-1015,2,164.15,cancelled
ORD-103265,2025-08-17,AMER,Retail,CUST-4744,SKU-1014,5,364.27,fulfilled
ORD-103266,2024-01-20,APAC,Wholesale,CUST-1726,SKU-1016,5,224.77,fulfilled
ORD-103267,2024-11-04,AMER,Wholesale,CUST-4698,SKU-1015,2,137.77,fulfilled
ORD-103268,2024-11-23,EMEA,Web,CUST-4880,SKU-1001,3,443.69,refunded
ORD-103269,2024-06-08,AMER,Web,CUST-2175,SKU-1003,2,528.92,refunded
ORD-103270,2025-09-28,EMEA,Web,CUST-2777,SKU-1004,1,136.79,cancelled
ORD-103271,2025-08-26,APAC,Retail,CUST-4636,SKU-1001,4,577.9,fulfilled
ORD-103272,2025-04-05,AMER,Retail,CUST-3389,SKU-1015,3,262.1,fulfilled
ORD-103273,2024-11-24,APAC,Retail,CUST-2133,SKU-1019,3,40.97,fulfilled
ORD-103274,2024-01-14,AMER,Web,CUST-2385,SKU-1011,2,43.91,refunded
ORD-103275,2024-05-29,LATAM,Retail,CUST-3580,SKU-1018,3,172.32,fulfilled
ORD-103276,2025-11-14,AMER,Wholesale,CUST-4878,SKU-1002,3,505.98,refunded
ORD-103277,2024-06-14,EMEA,Web,CUST-2809,SKU-1007,1,31.24,fulfilled
ORD-103278,2025-01-17,APAC,Retail,CUST-4833,SKU-1018,1,53.53,fulfilled
ORD-103279,2024-03-14,EMEA,Web,CUST-4305,SKU-1020,5,416.35,cancelled
ORD-103280,2024-08-29,APAC,Retail,CUST-2186,SKU-1019,2,24.44,cancelled
ORD-103281,2025-04-06,AMER,Retail,CUST-2710,SKU-1006,2,264.24,cancelled
ORD-103282,2024-11-13,AMER,Retail,CUST-3648,SKU-1004,3,407.56,fulfilled
ORD-103283,2024-02-08,EMEA,Retail,CUST-2449,SKU-1001,1,190.61,cancelled
ORD-103284,2024-07-22,EMEA,Web,CUST-2665,SKU-1013,3,243.29,cancelled
ORD-103285,2024-11-17,LATAM,Retail,CUST-3795,SKU-1012,2,112.82,fulfilled
ORD-103286,2024-09-02,APAC,Wholesale,CUST-2207,SKU-1005,3,68.47,fulfilled
ORD-103287,2025-09-01,EMEA,Retail,CUST-4147,SKU-1006,2,158.05,refunded
ORD-103288,2024-02-10,EMEA,Wholesale,CUST-1907,SKU-1008,3,324.09,refunded
ORD-103289,2024-02-02,LATAM,Retail,CUST-2805,SKU-1003,2,470.01,refunded
ORD-103290,2025-09-07,APAC,Web,CUST-1333,SKU-1012,3,172.55,fulfilled
ORD-103291,2024-11-21,LATAM,Wholesale,CUST-4720,SKU-1010,1,40.07,fulfilled
ORD-103292,2025-11-14,AMER,Wholesale,CUST-3185,SKU-1010,5,186.78,cancelled
ORD-103293,2025-07-17,AMER,Web,CUST-1876,SKU-1010,5,248.35,fulfilled
ORD-103294,2025-05-23,AMER,Wholesale,CUST-3906,SKU-1018,1,53.6,fulfilled
ORD-103295,2024-01-14,LATAM,Wholesale,CUST-2161,SKU-1017,3,308.44,fulfilled
ORD-103296,2024-10-30,EMEA,Web,CUST-2372,SKU-1020,3,166.25,fulfilled
ORD-103297,2025-05-23,APAC,Web,CUST-1821,SKU-1012,4,344.52,refunded
ORD-103298,2024-09-29,APAC,Retail,CUST-2042,SKU-1002,3,470.06,fulfilled
ORD-103299,2024-02-02,AMER,Web,CUST-3517,SKU-1013,1,82.95,fulfilled
ORD-103300,2024-02-12,LATAM,Wholesale,CUST-2625,SKU-1007,5,121.92,fulfilled
ORD-103301,2024-10-26,AMER,Retail,CUST-3571,SKU-1013,4,293.19,fulfilled
ORD-103302,2025-01-08,APAC,Wholesale,CUST-1450,SKU-1013,3,266.48,fulfilled
ORD-103303,2024-07-07,AMER,Web,CUST-2970,SKU-1003,3,596.66,fulfilled
ORD-103304,2025-04-27,EMEA,Web,CUST-2643,SKU-1001,5,963.47,fulfilled
ORD-103305,2025-11-23,AMER,Wholesale,CUST-3284,SKU-1013,5,397.44,fulfilled
ORD-103306,2024-10-31,AMER,Wholesale,CUST-3094,SKU-1016,5,199.49,fulfilled
ORD-103307,2024-02-07,LATAM,Retail,CUST-1738,SKU-1005,2,54.92,fulfilled
ORD-103308,2024-06-06,AMER,Retail,CUST-3249,SKU-1001,5,930.18,refunded
ORD-103309,2024-03-02,AMER,Wholesale,CUST-1692,SKU-1017,3,331.87,refunded
ORD-103310,2024-01-29,LATAM,Retail,CUST-4397,SKU-1020,4,263.06,fulfilled
ORD-103311,2024-11-10,APAC,Retail,CUST-3799,SKU-1007,1,20.29,refunded
ORD-103312,2024-07-18,EMEA,Retail,CUST-4232,SKU-1018,1,41.63,refunded
ORD-103313,2025-10-20,LATAM,Retail,CUST-2007,SKU-1014,3,197.84,fulfilled
ORD-103314,2025-11-10,LATAM,Web,CUST-2204,SKU-1013,3,237.97,cancelled
ORD-103315,2025-12-04,AMER,Retail,CUST-3639,SKU-1013,5,430.1,fulfilled
ORD-103316,2025-04-21,EMEA,Web,CUST-4547,SKU-1005,1,34.05,fulfilled
ORD-103317,2025-04-03,AMER,Web,CUST-3887,SKU-1021,4,90.38,fulfilled
ORD-103318,2024-04-20,LATAM,Retail,CUST-4897,SKU-1016,1,52.05,fulfilled
ORD-103319,2024-07-04,LATAM,Web,CUST-1351,SKU-1002,4,768.05,refunded
ORD-103320,2024-04-18,APAC,Web,CUST-4509,SKU-1018,5,327.1,cancelled
ORD-103321,2025-06-13,EMEA,Wholesale,CUST-1998,SKU-1008,1,96.19,fulfilled
ORD-103322,2025-06-19,AMER,Web,CUST-4401,SKU-1015,2,166.31,fulfilled
ORD-103323,2025-04-10,EMEA,Retail,CUST-4999,SKU-1002,4,896.66,fulfilled
ORD-103324,2024-11-23,APAC,Wholesale,CUST-1160,SKU-1013,3,218.83,fulfilled
ORD-103325,2025-03-21,EMEA,Retail,CUST-1616,SKU-1008,3,334.3,fulfilled
ORD-103326,2024-04-19,LATAM,Wholesale,CUST-2324,SKU-1003,1,269.05,fulfilled
ORD-103327,2025-07-14,LATAM,Retail,CUST-2686,SKU-1007,1,27.3,fulfilled
ORD-103328,2025-02-27,AMER,Retail,CUST-4760,SKU-1015,1,90.02,fulfilled
ORD-103329,2025-11-30,LATAM,Wholesale,CUST-3612,SKU-1004,4,517.96,refunded
ORD-103330,2024-08-15,EMEA,Retail,CUST-4278,SKU-1019,2,30.25,cancelled
ORD-103331,2024-02-22,AMER,Wholesale,CUST-3916,SKU-1008,4,389.06,fulfilled
ORD-103332,2025-02-28,LATAM,Web,CUST-2430,SKU-1019,2,35.44,fulfilled
ORD-103333,2024-04-13,AMER,Wholesale,CUST-3145,SKU-1011,5,144.26,cancelled
ORD-103334,2025-04-06,APAC,Wholesale,CUST-1791,SKU-1009,4,500.83,cancelled
ORD-103335,2024-04-08,EMEA,Web,CUST-2995,SKU-1018,4,253.93,fulfilled
ORD-103336,2024-04-22,AMER,Wholesale,CUST-4703,SKU-1019,2,32.64,fulfilled
ORD-103337,2024-02-22,LATAM,Web,CUST-3363,SKU-1018,4,209.84,fulfilled
ORD-103338,2024-11-17,LATAM,Retail,CUST-4964,SKU-1010,2,79.97,fulfilled
ORD-103339,2025-04-18,LATAM,Retail,CUST-2616,SKU-1004,1,157.66,refunded
ORD-103340,2024-03-26,LATAM,Web,CUST-2756,SKU-1005,2,60.75,fulfilled
ORD-103341,2024-07-20,AMER,Web,CUST-4950,SKU-1008,1,80.19,refunded
ORD-103342,2024-06-29,LATAM,Wholesale,CUST-4752,SKU-1008,2,214.51,fulfilled
ORD-103343,2024-10-10,APAC,Web,CUST-1739,SKU-1004,5,535.78,fulfilled
ORD-103344,2024-10-13,LATAM,Retail,CUST-1286,SKU-1008,5,363.97,refunded
ORD-103345,2025-07-29,EMEA,Web,CUST-4960,SKU-1005,4,106.44,fulfilled
ORD-103346,2025-05-12,EMEA,Wholesale,CUST-3268,SKU-1010,4,229.35,fulfilled
ORD-103347,2025-11-08,APAC,Retail,CUST-1329,SKU-1013,5,402.3,fulfilled
